Name,Owner,Stars,Forks,Last Updated,License,URL
3d-photo-inpainting,vt-vl-lab,6968,1124,2024-08-30T23:48:56Z,Other,https://github.com/vt-vl-lab/3d-photo-inpainting
BackgroundMattingV2,PeterL1n,6959,952,2024-06-19T12:28:16Z,MIT License,https://github.com/PeterL1n/BackgroundMattingV2
DiT,facebookresearch,6952,624,2024-05-31T13:04:15Z,Other,https://github.com/facebookresearch/DiT
wiseflow,TeamWiseFlow,6949,1250,2025-03-09T13:40:26Z,Apache License 2.0,https://github.com/TeamWiseFlow/wiseflow
uiautomator2,openatx,6946,1448,2025-03-13T06:58:13Z,MIT License,https://github.com/openatx/uiautomator2
docker-py,docker,6943,1680,2025-01-17T17:32:15Z,Apache License 2.0,https://github.com/docker/docker-py
cryptography,pyca,6940,1583,2025-03-14T15:02:25Z,Other,https://github.com/pyca/cryptography
howmanypeoplearearound,schollz,6939,383,2024-08-17T14:14:41Z,MIT License,https://github.com/schollz/howmanypeoplearearound
XHS-Downloader,JoeanAmier,6939,1004,2025-03-14T13:36:19Z,GNU General Public License v3.0,https://github.com/JoeanAmier/XHS-Downloader
imbalanced-learn,scikit-learn-contrib,6938,1297,2025-03-03T17:31:45Z,MIT License,https://github.com/scikit-learn-contrib/imbalanced-learn
shuyuan,shidahuilang,6934,415,2025-03-13T10:37:04Z,GNU General Public License v3.0,https://github.com/shidahuilang/shuyuan
android-foss,offa,6928,318,2025-03-11T16:05:58Z,GNU General Public License v3.0,https://github.com/offa/android-foss
Verba,weaviate,6927,759,2025-02-27T10:38:02Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/weaviate/Verba
models,PaddlePaddle,6924,2895,2025-01-15T17:54:36Z,Apache License 2.0,https://github.com/PaddlePaddle/models
ollama-python,ollama,6923,609,2025-02-18T23:48:57Z,MIT License,https://github.com/ollama/ollama-python
Upsonic,Upsonic,6919,654,2025-03-14T12:24:43Z,MIT License,https://github.com/Upsonic/Upsonic
sphinx,sphinx-doc,6914,2181,2025-03-14T04:20:04Z,Other,https://github.com/sphinx-doc/sphinx
pyinstrument,joerick,6914,244,2025-03-03T22:46:15Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/joerick/pyinstrument
video-retalking,OpenTalker,6914,1026,2024-08-05T05:59:59Z,Apache License 2.0,https://github.com/OpenTalker/video-retalking
gpt-migrate,joshpxyne,6912,494,2024-09-17T23:13:51Z,MIT License,https://github.com/joshpxyne/gpt-migrate
Hiddify-Manager,hiddify,6911,796,2025-03-05T12:14:19Z,GNU General Public License v3.0,https://github.com/hiddify/Hiddify-Manager
stock,pythonstock,6909,2262,2025-03-04T15:42:56Z,Apache License 2.0,https://github.com/pythonstock/stock
EZFN-Lobbybot,EZFNDEV,6882,428,2024-05-04T20:52:08Z,N/A,https://github.com/EZFNDEV/EZFN-Lobbybot
flask-restful,flask-restful,6879,1042,2024-07-19T22:46:03Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/flask-restful/flask-restful
hug,hugapi,6877,387,2024-07-04T14:37:30Z,MIT License,https://github.com/hugapi/hug
Bottles,bottlesdevs,6876,291,2025-03-10T22:54:35Z,GNU General Public License v3.0,https://github.com/bottlesdevs/Bottles
DjangoBlog,liangliangyy,6874,2755,2025-03-10T15:12:45Z,MIT License,https://github.com/liangliangyy/DjangoBlog
Hunyuan3D-2,Tencent,6873,540,2025-02-24T15:31:46Z,Other,https://github.com/Tencent/Hunyuan3D-2
PyQt,PyQt5,6844,1986,2024-05-30T13:16:45Z,GNU Lesser General Public License v2.1,https://github.com/PyQt5/PyQt
OpenNMT-py,OpenNMT,6841,2254,2025-03-06T03:47:21Z,MIT License,https://github.com/OpenNMT/OpenNMT-py
SlowFast,facebookresearch,6832,1243,2024-11-26T11:06:14Z,Apache License 2.0,https://github.com/facebookresearch/SlowFast
streaming-llm,mit-han-lab,6830,377,2024-07-11T08:14:43Z,MIT License,https://github.com/mit-han-lab/streaming-llm
DeepPavlov,deeppavlov,6824,1158,2025-03-11T12:07:56Z,Apache License 2.0,https://github.com/deeppavlov/DeepPavlov
bandit,PyCQA,6821,627,2025-03-03T14:52:51Z,Apache License 2.0,https://github.com/PyCQA/bandit
InternLM,InternLM,6815,481,2025-02-07T04:14:52Z,Apache License 2.0,https://github.com/InternLM/InternLM
video-subtitle-extractor,YaoFANGUK,6815,734,2025-02-25T11:13:53Z,Apache License 2.0,https://github.com/YaoFANGUK/video-subtitle-extractor
RedditVideoMakerBot,elebumm,6812,1916,2025-03-11T10:29:56Z,GNU General Public License v3.0,https://github.com/elebumm/RedditVideoMakerBot
ChatTTS-ui,jianchang512,6807,817,2024-12-09T12:22:35Z,Other,https://github.com/jianchang512/ChatTTS-ui
maltrail,stamparm,6803,1123,2025-03-14T16:11:29Z,MIT License,https://github.com/stamparm/maltrail
bitsandbytes,bitsandbytes-foundation,6794,676,2025-03-14T15:46:40Z,MIT License,https://github.com/bitsandbytes-foundation/bitsandbytes
watchdog,gorakhargosh,6792,709,2025-02-10T16:53:56Z,Apache License 2.0,https://github.com/gorakhargosh/watchdog
azure-search-openai-demo,Azure-Samples,6790,4592,2025-03-10T12:57:06Z,MIT License,https://github.com/Azure-Samples/azure-search-openai-demo
Solaar,pwr-Solaar,6789,431,2025-03-03T19:11:09Z,GNU General Public License v2.0,https://github.com/pwr-Solaar/Solaar
faust,robinhood,6774,535,2024-07-27T10:27:41Z,Other,https://github.com/robinhood/faust
jupytext,mwouts,6767,399,2025-03-13T22:22:05Z,MIT License,https://github.com/mwouts/jupytext
monkey,guardicore,6752,795,2025-02-28T15:41:56Z,GNU General Public License v3.0,https://github.com/guardicore/monkey
wifite2,derv82,6739,1386,2024-08-20T12:34:38Z,GNU General Public License v2.0,https://github.com/derv82/wifite2
pix2pixHD,NVIDIA,6734,1408,2024-11-04T18:13:20Z,Other,https://github.com/NVIDIA/pix2pixHD
conda,conda,6727,1750,2025-03-13T20:41:35Z,Other,https://github.com/conda/conda
eve,pyeve,6719,748,2025-03-06T01:25:45Z,Other,https://github.com/pyeve/eve
werkzeug,pallets,6718,1739,2025-02-28T20:57:31Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/pallets/werkzeug
DeepLearningFlappyBird,yenchenlin,6710,2053,2024-08-07T16:58:16Z,MIT License,https://github.com/yenchenlin/DeepLearningFlappyBird
wukong-robot,wzpan,6700,1378,2024-10-25T08:30:25Z,MIT License,https://github.com/wzpan/wukong-robot
March7thAssistant,moesnow,6691,176,2025-03-12T20:11:25Z,GNU General Public License v3.0,https://github.com/moesnow/March7thAssistant
PyMuPDF,pymupdf,6690,577,2025-03-14T17:00:51Z,GNU Affero General Public License v3.0,https://github.com/pymupdf/PyMuPDF
orjson,ijl,6681,233,2025-03-14T14:40:59Z,Apache License 2.0,https://github.com/ijl/orjson
lamda,firerpa,6678,923,2025-03-08T13:38:59Z,N/A,https://github.com/firerpa/lamda
autoscraper,alirezamika,6677,699,2024-10-12T09:29:22Z,MIT License,https://github.com/alirezamika/autoscraper
dino,facebookresearch,6675,941,2024-07-03T16:21:59Z,Apache License 2.0,https://github.com/facebookresearch/dino
point-e,openai,6661,777,2024-07-04T19:05:34Z,MIT License,https://github.com/openai/point-e
Track-Anything,gaomingqi,6652,487,2024-05-31T01:13:00Z,MIT License,https://github.com/gaomingqi/Track-Anything
buku,jarun,6651,297,2025-02-20T23:33:25Z,GNU General Public License v3.0,https://github.com/jarun/buku
