Name,Owner,Stars,Forks,Last Updated,License,URL
PyTorch-VAE,AntixK,6966,1105,2024-06-13T04:24:42Z,Apache License 2.0,https://github.com/AntixK/PyTorch-VAE
BackgroundMattingV2,PeterL1n,6957,952,2024-06-19T12:28:16Z,MIT License,https://github.com/PeterL1n/BackgroundMattingV2
inference,xorbitsai,6955,571,2025-03-12T04:01:49Z,Apache License 2.0,https://github.com/xorbitsai/inference
docker-py,docker,6941,1680,2025-01-17T17:32:15Z,Apache License 2.0,https://github.com/docker/docker-py
howmanypeoplearearound,schollz,6940,383,2024-08-17T14:14:41Z,MIT License,https://github.com/schollz/howmanypeoplearearound
uiautomator2,openatx,6938,1445,2025-03-01T12:40:53Z,MIT License,https://github.com/openatx/uiautomator2
DiT,facebookresearch,6937,624,2024-05-31T13:04:15Z,Other,https://github.com/facebookresearch/DiT
imbalanced-learn,scikit-learn-contrib,6937,1298,2025-03-03T17:31:45Z,MIT License,https://github.com/scikit-learn-contrib/imbalanced-learn
cryptography,pyca,6933,1582,2025-03-12T18:54:55Z,Other,https://github.com/pyca/cryptography
models,PaddlePaddle,6925,2896,2025-01-15T17:54:36Z,Apache License 2.0,https://github.com/PaddlePaddle/models
Verba,weaviate,6922,759,2025-02-27T10:38:02Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/weaviate/Verba
XHS-Downloader,JoeanAmier,6921,998,2025-03-12T14:36:20Z,GNU General Public License v3.0,https://github.com/JoeanAmier/XHS-Downloader
shuyuan,shidahuilang,6919,415,2025-03-10T10:30:06Z,GNU General Public License v3.0,https://github.com/shidahuilang/shuyuan
android-foss,offa,6918,318,2025-03-11T16:05:58Z,GNU General Public License v3.0,https://github.com/offa/android-foss
gpt-migrate,joshpxyne,6912,494,2024-09-17T23:13:51Z,MIT License,https://github.com/joshpxyne/gpt-migrate
video-retalking,OpenTalker,6910,1027,2024-08-05T05:59:59Z,Apache License 2.0,https://github.com/OpenTalker/video-retalking
Hiddify-Manager,hiddify,6909,796,2025-03-05T12:14:19Z,GNU General Public License v3.0,https://github.com/hiddify/Hiddify-Manager
sphinx,sphinx-doc,6907,2181,2025-03-10T04:39:07Z,Other,https://github.com/sphinx-doc/sphinx
stock,pythonstock,6900,2260,2025-03-04T15:42:56Z,Apache License 2.0,https://github.com/pythonstock/stock
wiseflow,TeamWiseFlow,6896,1243,2025-03-09T13:40:26Z,Apache License 2.0,https://github.com/TeamWiseFlow/wiseflow
pyinstrument,joerick,6896,244,2025-03-03T22:46:15Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/joerick/pyinstrument
ollama-python,ollama,6893,606,2025-02-18T23:48:57Z,MIT License,https://github.com/ollama/ollama-python
EZFN-Lobbybot,EZFNDEV,6882,428,2024-05-04T20:52:08Z,N/A,https://github.com/EZFNDEV/EZFN-Lobbybot
flask-restful,flask-restful,6879,1042,2024-07-19T22:46:03Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/flask-restful/flask-restful
hug,hugapi,6878,387,2024-07-04T14:37:30Z,MIT License,https://github.com/hugapi/hug
DjangoBlog,liangliangyy,6868,2754,2025-03-10T15:12:45Z,MIT License,https://github.com/liangliangyy/DjangoBlog
Upsonic,Upsonic,6867,650,2025-03-12T00:11:29Z,MIT License,https://github.com/Upsonic/Upsonic
Bottles,bottlesdevs,6865,291,2025-03-10T22:54:35Z,GNU General Public License v3.0,https://github.com/bottlesdevs/Bottles
OpenNMT-py,OpenNMT,6841,2254,2025-03-06T03:47:21Z,MIT License,https://github.com/OpenNMT/OpenNMT-py
PyQt,PyQt5,6840,1986,2024-05-30T13:16:45Z,GNU Lesser General Public License v2.1,https://github.com/PyQt5/PyQt
Hunyuan3D-2,Tencent,6833,536,2025-02-24T15:31:46Z,Other,https://github.com/Tencent/Hunyuan3D-2
SlowFast,facebookresearch,6829,1243,2024-11-26T11:06:14Z,Apache License 2.0,https://github.com/facebookresearch/SlowFast
streaming-llm,mit-han-lab,6829,377,2024-07-11T08:14:43Z,MIT License,https://github.com/mit-han-lab/streaming-llm
DeepPavlov,deeppavlov,6821,1157,2025-03-11T12:07:56Z,Apache License 2.0,https://github.com/deeppavlov/DeepPavlov
bandit,PyCQA,6816,626,2025-03-03T14:52:51Z,Apache License 2.0,https://github.com/PyCQA/bandit
RedditVideoMakerBot,elebumm,6810,1915,2025-03-11T10:29:56Z,GNU General Public License v3.0,https://github.com/elebumm/RedditVideoMakerBot
InternLM,InternLM,6809,481,2025-02-07T04:14:52Z,Apache License 2.0,https://github.com/InternLM/InternLM
video-subtitle-extractor,YaoFANGUK,6802,733,2025-02-25T11:13:53Z,Apache License 2.0,https://github.com/YaoFANGUK/video-subtitle-extractor
ChatTTS-ui,jianchang512,6798,817,2024-12-09T12:22:35Z,Other,https://github.com/jianchang512/ChatTTS-ui
maltrail,stamparm,6795,1122,2025-03-12T19:41:18Z,MIT License,https://github.com/stamparm/maltrail
watchdog,gorakhargosh,6793,709,2025-02-10T16:53:56Z,Apache License 2.0,https://github.com/gorakhargosh/watchdog
bitsandbytes,bitsandbytes-foundation,6788,675,2025-03-10T15:41:08Z,MIT License,https://github.com/bitsandbytes-foundation/bitsandbytes
Solaar,pwr-Solaar,6785,431,2025-03-03T19:11:09Z,GNU General Public License v2.0,https://github.com/pwr-Solaar/Solaar
azure-search-openai-demo,Azure-Samples,6782,4589,2025-03-10T12:57:06Z,MIT License,https://github.com/Azure-Samples/azure-search-openai-demo
faust,robinhood,6773,535,2024-07-27T10:27:41Z,Other,https://github.com/robinhood/faust
jupytext,mwouts,6766,399,2025-03-12T19:39:44Z,MIT License,https://github.com/mwouts/jupytext
monkey,guardicore,6751,795,2025-02-28T15:41:56Z,GNU General Public License v3.0,https://github.com/guardicore/monkey
pix2pixHD,NVIDIA,6734,1408,2024-11-04T18:13:20Z,Other,https://github.com/NVIDIA/pix2pixHD
wifite2,derv82,6734,1384,2024-08-20T12:34:38Z,GNU General Public License v2.0,https://github.com/derv82/wifite2
eve,pyeve,6720,748,2025-03-06T01:25:45Z,Other,https://github.com/pyeve/eve
conda,conda,6718,1750,2025-03-12T17:44:51Z,Other,https://github.com/conda/conda
werkzeug,pallets,6715,1739,2025-02-28T20:57:31Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/pallets/werkzeug
DeepLearningFlappyBird,yenchenlin,6709,2052,2024-08-07T16:58:16Z,MIT License,https://github.com/yenchenlin/DeepLearningFlappyBird
wukong-robot,wzpan,6689,1378,2024-10-25T08:30:25Z,MIT License,https://github.com/wzpan/wukong-robot
March7thAssistant,moesnow,6683,175,2025-03-11T12:15:11Z,GNU General Public License v3.0,https://github.com/moesnow/March7thAssistant
PyMuPDF,pymupdf,6678,576,2025-03-10T22:45:51Z,GNU Affero General Public License v3.0,https://github.com/pymupdf/PyMuPDF
autoscraper,alirezamika,6676,699,2024-10-12T09:29:22Z,MIT License,https://github.com/alirezamika/autoscraper
lamda,firerpa,6673,922,2025-03-08T13:38:59Z,N/A,https://github.com/firerpa/lamda
orjson,ijl,6670,233,2025-03-11T16:04:09Z,Apache License 2.0,https://github.com/ijl/orjson
dino,facebookresearch,6670,941,2024-07-03T16:21:59Z,Apache License 2.0,https://github.com/facebookresearch/dino
point-e,openai,6656,777,2024-07-04T19:05:34Z,MIT License,https://github.com/openai/point-e
django-extensions,django-extensions,6650,1162,2025-01-17T19:34:21Z,MIT License,https://github.com/django-extensions/django-extensions
Track-Anything,gaomingqi,6647,487,2024-05-31T01:13:00Z,MIT License,https://github.com/gaomingqi/Track-Anything
buku,jarun,6646,297,2025-02-20T23:33:25Z,GNU General Public License v3.0,https://github.com/jarun/buku
